eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201105250013,2011,5,25,,0,,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,1.0,0,The attack took place near the car of Rajat Jain at gate number seven outside the Delhi High Court in New Delhi.,"05/25/2011: On Wednesday afternoon at 1320, in New Delhi, Delhi, India, unidentified militants detonated an improvised explosive device near the car of Rajat Jain at gate number seven outside the Delhi High Court, damaging the vehicle and at least two other nearby vehicles. The attack resulted in no casualties and no group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,Delhi High Court,A vehicle outside the Delhi High Court,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,The specific motive for the attack is unknown.,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Three vehicles were damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"Janeâs Intelligence, âIED Attack Targets High Court in Indian Capital,â Terrorism Watch Report, Press Trust of India, May 26, 2011.","Neha Chauhan, âSmall, Mystery Bomb Explodes Outside Delhi HC,â Legally India, http://www.legallyindia.com/201105262107/Bar-Bench-Litigation/small-mysterious-bomb-explodes-outside-delhi-hc (May 26, 2011).","South Asia Terrorism Portal, ""Low-Intensity Explosion Outside Delhi High Court,"" Hindu, http://www.satp.org/satporgtp/detailsmall_news.asp?date1=5/26/2011&id=4 (May 26, 2011).",ISVG,-9,-9,0,-9,
201105250014,2011,5,25,,0,,92,India,6,South Asia,Jharkhand,Palamu district,24.128611,84.185712,3.0,0,The attack took place on the Medininagar-Aurangabad Highway near Nava village in Palamau.,"05/25/2011: On Wednesday night, on the Medininagar-Aurangabad Highway near Nava village in Palamau, Jharkhand, India, 40 armed suspected Communist Party of India-Maoists (CPI-M) set seven vehicles on fire, causing an unknown amount of property damage. The attack resulted in no casualties and no group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,,Seven vehicles,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,40.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Seven construction vehicles were damaged in the attack.,0.0,,,,,,,,,,,,,,,,"The available sources listed the number of perpetrators for this attack from 40 to 50, and because no majority figures were reported, the lowest proferred number of perpetrators reported was used in order to preserve statistical accuracy in the database.","South Asia Terrorism Portal, ""Maoists Set Ablaze Six Vehicles in Jharkhand,"" Hindu, http://www.satp.org/satporgtp/detailed_news.asp?date1=5/27/2011&id=4#4 (May 27, 2011).","Indo-Asian News Service, ""Maoists Torch Seven Vehicles in Jharkhand,â LexisNexis Academic, Hindustan Times, May 26, 2011.",,ISVG,0,0,0,0,
201105250019,2011,5,25,,0,,92,India,6,South Asia,Bihar,Tilaiya Khurd,24.493242,84.985655,1.0,0,Gaya district,"05/25/2011: Maoists detonated explosives at a government-run school in Tilaiya Khurd village, Gaya, Bihar, India. The blast destroyed the building. No group claimed responsibility for the bombing; however, authorities attributed the attack to Maoists.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Not applicable,Government-run primary school,92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The explosion destroyed the school.,0.0,,,,,,,,,,,,,,,,,"ANI News, ""Gaya school remains in dilapidated condition 3 years after Maoist attack,"" February 20, 2014.",,,UMD Miscellaneous,-9,-9,0,-9,
201105270011,2011,5,27,,0,,92,India,6,South Asia,Jammu and Kashmir,Bawan,34.372099,74.172438,1.0,0,"The attack took place at a residence in Bawan village, Handwara, Kupwara.","05/27/2011: On Friday night at 2230, in Bawan village, Handwara, Kupwara, Jammu and Kashmir, India, four suspected Lashkar-e-Tayyiba (LeT) militants killed a father and son, identified as Ghulam Rasool Mir and Manzoor Ahmad Mir. According to Mirâs wife, the four militants barged into Mirâs home and asked for milk. After they had the milk, the militants asked for her son and husband to sit down and opened fire on them. The specific motive for the attack is unknown; however, one source indicates that Ghulam was suspected of being a police informer. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,92.0,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,"The specific motive for the attack is unknown; however, one source indicates that Ghulam was suspected of being a police informer.",1.0,,,0,4.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,Unknown firearms were used in the attack.,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Agence France Presse, ""Rebels Kill Father and Son in Indian Kashmir,"" LexisNexis Academic, Agence France Presse, May 28, 2011.","Kashmir Times, âUnidentified Gunmen Kill Father-Son Duo in Handwara,â LexisNexis Academic, Hindustan Times, May 29, 2011.","Chen Zhi, âViolence Lingers as Militants Kill Father, Son in Indian-Controlled Kashmir,â Xinhua News Agency, May 28, 2011, http://news.xinhuanet.com/english2010/world/2011-05/28/c_13898908.htm.",ISVG,1,1,0,1,
201105270012,2011,5,27,,0,,92,India,6,South Asia,Odisha,Nuapada,20.806018,82.536139,1.0,1,"The attack took place in Koten village, Nuapada, Odisha, India.","05/27/2011: On Friday night, in Koten village, Nuapada, Odisha, India, in one of two related attacks, Communist Party of India-Maoists (CPI-M) killed a suspected police informer, Nageswar Majhi, in front of villagers. It is unclear whether or not the victim was shot and killed or beaten to death. Police denied that the civilian was a police informer. The Maoists claiming responsibility, pasted posters near the incident site claiming that the victim was killed for being a suspected police informer and for having applied for Special Police Officer positions.",1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,,"A civilian and suspected police informer, Nageswar Majhi,",92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The attack was carried out because the victim was accused of being a police informer.,0.0,,,0,-99.0,0.0,1.0,9.0,Other,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,This was one of two related attacks (cf. 201105270013). It is unclear whether or not the victim was shot and killed or beaten to death. Police denied that the civilian was a police informer.,"South Asia Terrorism Portal, ""Maoists Kill Two Persons in Odisha,"" Hindu, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F5%2F29&image2.x=8&image2.y=6#3 (May 29, 2011).","Pioneer, ""Maoists Slay Two on Suspicion of Being 'Police Informers',"" LexisNexis Academic, Hindustan Times, May 29, 2011.",,ISVG,0,0,0,0,"201105270012, 201105270013"
201105270013,2011,5,27,,0,,92,India,6,South Asia,Odisha,Kalamidadar,20.773858,82.407553,1.0,0,"The attack took place in Kalamidadar village, Nuapada, Odisha, India.","05/27/2011: On Friday night, in Kalamidadar village, Nuapada, Odisha, India, in one of two related attacks, Communist Party of India-Maoists (CPI-M) killed a suspected police informer, Parasaram Majhi, in front of villagers. It is unclear whether or not the victim was shot and killed or beaten to death. Police denied that the civilian was a police informer. The Maoists claiming responsibility, pasted posters near the incident site claiming that the victim was killed for being a suspected police informer and for having applied for Special Police Officer positions.",1,1,1,0,,,1.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,,"A civilian and suspected police informer, Parasaram Majhi,",92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The attack was carried out because the victim was accused of being a police informer and for having applied for Special Police Officer positions.,0.0,,,0,-99.0,0.0,1.0,9.0,Other,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,This was one of two related attacks (cf. 201105270012). It is unclear whether or not the victim was shot and killed or beaten to death. Police denied that the civilian was a police informer.,"South Asia Terrorism Portal, ""Maoists Kill Two Persons in Odisha,"" Hindu, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F5%2F29&image2.x=8&image2.y=6#3 (May 29, 2011).","Pioneer, ""Maoists Slay Two on Suspicion of Being 'Police Informers',"" LexisNexis Academic, Hindustan Times, May 29, 2011.",,ISVG,0,0,0,0,"201105270012, 201105270013"
201105290013,2011,5,29,,0,,92,India,6,South Asia,Jharkhand,Garhwa,24.159623,83.803807,1.0,1,"The attack took place in Kitatsoti village, Garhwa, Jharkhand, India.","05/29/2011: On Sunday, in Kitatsoti village, Garhwa, Jharkhand, India, suspected Tritiya Prastuti Committee (TPC) militants set fire to a truck, causing an unknown amount of property damage to the truck. According to police, the militants also beat up the driver of the truck. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,2.0,Armed Assault,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,A truck was targeted in the attack.,92.0,India,,,,,,,,,,,,,,,,,Tritiya Prastuti Committee (TPC),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,9.0,Melee,22.0,"Hands, Feet, Fists",,,,,,,,,An unknown incendiary device and other unknown melee weapons were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the truck.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""TPC Cadres Set Ablaze Truck in Jharkhand,"" IBN Live, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F5%2F30&image2.x=4&image2.y=6#3 (May 30, 2011).","Press Trust of India, âNaxals Torch Truck in Fatwa,"" LexisNexis Academic, Press Trust of India, May 29, 2011.","Pak Banker, ""Naxals Torch Truck in India,"" LexisNexis Academic, Hindustan Times, May 30, 2011.",ISVG,0,0,0,0,
201105310009,2011,5,31,,0,,92,India,6,South Asia,Bihar,Parchha,24.522096,83.722629,1.0,0,"The attack took place at a government primary school in Parchha village, Rohtas.","05/31/2011: On Tuesday, in Parchha village, Rohtas, Bihar, India, over 50 suspected Communist Party of India-Maoists (CPI-M) detonated an improvised explosive device at a government primary school, destroying three out of the seven rooms. The attack resulted in no casualties and after triggering the blast, the Maoists shouted slogans against the Government machinery for using the school buildings and other installations to house Security Forces for anti-Maoist operations. Ajit Mishra, a government school teacher posted at the school, was arrested by police on 06/01/2011 on suspicion of supplying the Maoists with explosives, remote control devices, fuse wire and other equipment used in several explosions in Rohtas and neighboring districts.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,,A government primary school,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The attack was carried out to protest against the Government machinery for using the school buildings and other installations to house Security Forces for anti-Maoist operations.,0.0,,,0,-99.0,0.0,1.0,9.0,Other,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,An improvised explosive device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Three out of the seven rooms were destroyed in the attack.,0.0,,,,,,,,,,,,,,,,"Ajit Mishra, a government school teacher posted at the school, was arrested by police on 06/01/2011 on suspicion of supplying the Maoists with explosives, remote control devices, fuse wire and other equipment used in several explosions in Rohtas and neighboring districts. The most recent available sources listed the date for this attack from 05/31/2011 to 06/01/2011, so the majority casualty date reported has been used in order to preserve statistical accuracy in the database.","South Asia Terrorism Portal, ""Maoists Blow up School in Bihar,"" Telegraph, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F6%2F1&image2.x=6&image2.y=5#7 (June 3, 2011).","South Asia Terrorism Portal, ""Teacher Arrested in Bihar for Helping Maoists,"" http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=8#8 (June 2, 2011).","Janeâs Intelligence, âIED Attack Damages School in India's Bihar,â Terrorism Watch Report, Press Trust of India, June 1, 2011.",ISVG,0,0,0,0,
201105310010,2011,5,31,,0,,92,India,6,South Asia,Jharkhand,Chatra district,24.204235,84.870937,3.0,0,,"05/31/2011: On Tuesday, in one of three related attacks, in an undisclosed village in Chatra, Jharkhand, India, suspected Communist Party of India -Maoists (CPI-M) set fire to an unknown number of vehicles engaged in sinking ponds, causing an unknown amount of property damage, but resulting in no casualties. A total of 10 tractors and five other machines were set on fire by the militants and it is unclear how many vehicles were targeted in each attack. No group claimed responsibility for the attack.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,,Construction machines and tractors,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the construction machinery.,0.0,,,,,,,,,,,,,,,,"This was one of three related attacks (cf. 201105310011 and 201105310012). The available sources listed the number of construction machines targeted for these attacks cumulatively as 10 tractors and five other machines, so it is unclear how many vehicles were targeted in each attack.","South Asia Terrorism Portal, ""Woman Killed in Police-Maoists Crossfire in Jharkhand,"" Telegraph, http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=4#4 (June 2, 2011).","Zee News, âMaoist Torch Vehicles, Machinery in Chatra, Lohardaga,â Press Trust of India, http://zeenews.india.com/news/state-news/maoist-torch-vehicles-machinery-in-chatra-lohardaga_710259.html (June 1, 2011).","IBN Live, âMaoist Torch Vehicles, Machinery in Chatra/Lohardaga,â Press Trust of India, http://ibnlive.in.com/generalnewsfeed/news/maoist-torch-vehicles-machinery-in-chatralohardaga/709492.html (June 1, 2011).",ISVG,0,0,0,0,"201105310010, 201105310011, 201105310012"
201105310011,2011,5,31,,0,,92,India,6,South Asia,Jharkhand,Chatra district,24.204235,84.870937,3.0,0,,"05/31/2011: On Tuesday, in one of three related attacks, in an undisclosed village in Chatra, Jharkhand, India, suspected Communist Party of India -Maoists (CPI-M) set fire to an unknown number of vehicles engaged in sinking ponds, causing an unknown amount of property damage, but resulting in no casualties. A total of 10 tractors and five other machines were set on fire by the militants, and since they were reported cumulatively, all 15 vehicles were captured in the previous attack. No group claimed responsibility for the attack.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,,Tractors and other construction machines,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the construction machinery.,0.0,,,,,,,,,,,,,,,,"This was one of three related attacks (cf. 201105310010 and 201105310012). The available sources listed the number of construction machines targeted for these attacks cumulatively as 10 tractors and five other machines, so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.","South Asia Terrorism Portal, ""Woman Killed in Police-Maoists Crossfire in Jharkhand,"" Telegraph, http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=4#4 (June 2, 2011).","Zee News, âMaoist Torch Vehicles, Machinery in Chatra, Lohardaga,â Press Trust of India, http://zeenews.india.com/news/state-news/maoist-torch-vehicles-machinery-in-chatra-lohardaga_710259.html (June 1, 2011).","IBN Live, âMaoist Torch Vehicles, Machinery in Chatra/Lohardaga,â Press Trust of India, http://ibnlive.in.com/generalnewsfeed/news/maoist-torch-vehicles-machinery-in-chatralohardaga/709492.html (June 1, 2011).",ISVG,0,0,0,0,"201105310010, 201105310011, 201105310012"
201105310012,2011,5,31,,0,,92,India,6,South Asia,Jharkhand,Chatra district,24.204235,84.870937,3.0,0,,"05/31/2011: On Tuesday, in one of three related attacks, in an undisclosed village in Chatra, Jharkhand, India, suspected Communist Party of India -Maoists (CPI-M) set fire to an unknown number of vehicles engaged in sinking ponds, causing an unknown amount of property damage, but resulting in no casualties. A total of 10 tractors and five other machines were set on fire by the militants, and since they were reported cumulatively, all 15 vehicles were captured in the previous attack. No group claimed responsibility for the attack.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12.0,Construction,,Tractors and other construction machines,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the construction machinery.,0.0,,,,,,,,,,,,,,,,"This was one of three related attacks (cf. 201105310010 and 201105310011). The available sources listed the number of construction machines targeted for these attacks cumulatively as 10 tractors and five other machines, so these figures have been distributed evenly for these cases in order to preserve statistical accuracy in the database.","South Asia Terrorism Portal, ""Woman Killed in Police-Maoists Crossfire in Jharkhand,"" Telegraph, http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=4#4 (June 2, 2011).","Zee News, âMaoist Torch Vehicles, Machinery in Chatra, Lohardaga,â Press Trust of India, http://zeenews.india.com/news/state-news/maoist-torch-vehicles-machinery-in-chatra-lohardaga_710259.html (June 1, 2011).","IBN Live, âMaoist Torch Vehicles, Machinery in Chatra/Lohardaga,â Press Trust of India, http://ibnlive.in.com/generalnewsfeed/news/maoist-torch-vehicles-machinery-in-chatralohardaga/709492.html (June 1, 2011).",ISVG,0,0,0,0,"201105310010, 201105310011, 201105310012"
201105310013,2011,5,31,,0,,92,India,6,South Asia,Odisha,Barada,19.145379,84.65249,1.0,0,"The attack took place at a residence in Buruda village, Bhanja Nagar, Ganjam, Odisha, India.","05/31/2011: On Tuesday night, in Buruda village, Bhanja Nagar, Ganjam, Odisha, India, about 25 to 30 suspected Communist Party of India-Maoist (CPI-M) raided a house and cut off the hand of Bhagabat Nayak. The specific motive for the attack is unknown, but one source indicates that the attack was carried out when he refused to join the Maoist faction. According to police, however, the attack was carried out by the militants for allegedly collecting money in the name of red rebels and that he was warned to stay from his activity about five days prior to the attack. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,The target of the attack was a civilian.,92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,"The specific motive for the attack is unknown, but one source indicates that the attack was carried out when he refused to join the Maoist faction. According to police, however, the attack was carried out by the militants for allegedly collecting money in the name of red rebels and that he was warned to stay from his activity about five days prior to the attack.",1.0,,,0,25.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,Unknown sharp weapons were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,It is unknown if the attack caused any property damage to the house.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""Maoists Hack Hand of Unwilling Recruit in Odisha,"" Telegraph, http://www.satp.org/satporgtp/detailed_news3.asp?date3=2011%2F6%2F1&image2.x=6&image2.y=5#6 (June 1, 2011).","Daily News and Analysis, âMaoists Hack Hands of a Person in Orissa,â Daily News and Analysis, June 1, 2011, http://www.dnaindia.com/india/report_maoists-hack-hands-of-a-person-in-orissa_1549918.",,ISVG,0,0,0,0,
201106010024,2011,6,1,,0,,92,India,6,South Asia,Bihar,Pararia,25.069201,84.01735,2.0,0,The attack took place in the Pararia Village in Rohtas.,"06/01/2011: On Wednesday afternoon, in Pararia Village, Rohtas District, Bihar, India, heavily armed Communist Party of India- Maoists (CPI-M) kidnapped two villagers, Shatrughan Mahato and Shashi Mahato, because they believed that the villagers were passing information about the group's and activities to the police. According to police, the militants killed Satrughan Mahato and released Sashi Mahato on 06/02/2011. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,,"Two villagers and suspected police informers, Shatrughan Mahato and Shashi Mahato,",92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The attack was carried out because the victims were accused of being police informers.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Unknown weapons were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,2.0,0.0,-99.0,,,,0.0,,,,,,6.0,Combination,1.0,"According to police, the militants killed Satrughan Mahato and released Sashi Mahato on 06/02/2011.","South Asia Terrorism Portal, âMaoists Kill One Person in Bihar,"" Hindu, http://www.satp.org/satporgtp/detailed_news3.aspdate3=2011%2F6%2F4&image2.x=12&image2.y=6#4 (June 4, 2011).","United News of India, ""Maoists Kill One, Release Other in Rohtas,"" LexisNexis Academic, Hindustan Times, June 2, 2011.",,ISVG,0,0,0,0,
201106010025,2011,6,1,,0,,92,India,6,South Asia,Jharkhand,Lohardaga,23.43,84.68,1.0,0,,"06/01/2011: On Wednesday morning, in Lohardaga, Jharkhand, India, suspected Communist Party of India-Maoists (CPI-M) set fire to ten vehicles, including a Bolero, three trucks and two construction machines. The vehicles belonged to Atul Agarwal, who had a contract with HINDALCO to do mining work at the Pakhar Bauxite Mining. The motive for the attack is unknown and the contractor and his staff denied receiving any extortion demands. The attack caused an unknown amount of property damage to the construction vehicles, but resulted in no casualties. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5.0,Industrial/Textiles/Factory,HINDALCO,"Ten vehicles, including a Bolero, three trucks and two construction machines,",92.0,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown and the contractor and his staff denied receiving any extortion demands.,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,An unknown incendiary device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The attack caused an unknown amount of property damage to the construction vehicles.,0.0,,,,,,,,,,,,,,,,,"South Asia Terrorism Portal, ""Woman Killed in Police-Maoists Crossfire in Jharkhand,"" Telegraph, http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=4#4 (June 2, 2011).","Zee News, âMaoist Torch Vehicles, Machinery in Chatra/Lohardaga,â Press Trust of India, http://zeenews.india.com/news/state-news/maoist-torch-vehicles-machinery-in-chatra-lohardaga_710259.html (June 1, 2011).","IBN Live, âMaoist Torch Vehicles, Machinery in Chatra/Lohardaga,â Press Trust of India, http://ibnlive.in.com/generalnewsfeed/news/maoist-torch-vehicles-machinery-in-chatralohardaga/709492.html (June 1, 2011).",ISVG,0,0,0,0,
201106010026,2011,6,1,,0,,92,India,6,South Asia,Jharkhand,Baridih,23.289029,85.223074,2.0,0,"The attack took place in the Bareda Forest 70 kilometers from Ranchi, Jharkhand, India.","06/01/2011: On Wednesday morning at 0610, in Bareda Forest 70 kilometers from Ranchi, Jharkhand, India, 15 suspected militants of the Communist Party of India-Maoist (CPI-M) faction opened fire on a joint police team of Central Reserve Police Force (CRPF) personnel, Jharkhand Jaguar and District police. One civilian, Neelmani Mahato, was killed and three militants were injured during the exchange of fire. Police recovered a nine-millimeter pistol with four rounds, three mobile handsets and four SIM cards from the incident site. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,25.0,Police Security Forces/Officers,Central Reserve Police Force,"A joint team of Central Reserve Police Force (CRPF) personnel, Jharkhand Jaguar and District Police,",92.0,India,3.0,Police,25.0,Police Security Forces/Officers,Jharkhand Jaguar Police Force,"A joint team of Central Reserve Police Force (CRPF) personnel, Jharkhand Jaguar and District Police, were targeted.",92.0,India,3.0,Police,25.0,Police Security Forces/Officers,Indian District Law Enforcement,"A joint team of Central Reserve Police Force (CRPF) personnel, Jharkhand Jaguar and District Police, were targeted.",92.0,India,Communist Party of India - Maoist (CPI-Maoist),,,,,,The specific motive for the attack is unknown.,1.0,,,0,15.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,5.0,Firearms,3.0,Handgun,,,,,,,,,A nine-millimeter pistol and other unknown firearms were used in the attack.,1.0,0.0,0.0,3.0,0.0,3.0,-9,,,,It is unknown if the attack caused any property damage.,0.0,,,,,,,,,,,,,,,,"Police recovered a nine-millimeter pistol with four rounds, three mobile handsets and four SIM cards from the incident site.","South Asia Terrorism Portal, ""Woman Killed in Police-Maoists Crossfire in Jharkhand,"" Telegraph, http://www.satp.org/satporgtp/detailed_news.asp?date1=6/2/2011&id=4#4 (June 2, 2011).","Telegraph, âWoman Killed in Cop-Rebel Crossfire,â LexisNexis Academic, Telegraph, June 1, 2011.",,ISVG,0,0,0,0,
